,Strategy,Number of addresses,Number of accesses in loop,Different addresses in loop,Step size,Mirrored,Rate,Average runtime
1438,25-10-8-1-m,25,10,8,1,False,92.60312944523471,54846.122891566265
1439,25-10-9-1-m,25,10,9,1,False,97.95362903225806,57338.81146881288
1440,25-2-10-1-m,25,2,10,1,False,96.16923384676936,15516.683931075937
1441,25-2-6-1-m,25,2,6,1,False,98.74987498749876,12412.162191945501
1442,25-2-7-1-m,25,2,7,1,False,81.64632926585317,13153.323485227842
1443,25-2-8-1-m,25,2,8,1,False,96.43928785757151,13665.766383191596
1444,25-2-9-1-m,25,2,9,1,False,98.96989698969897,14458.996593868964
1445,25-3-10-1-m,25,3,10,1,False,83.24832483248325,20279.445458191298
1446,25-3-6-1-m,25,3,6,1,False,94.92847854356306,16687.39877792247
1447,25-3-7-1-m,25,3,7,1,False,92.84259824882916,18308.77266359816
1448,25-3-8-1-m,25,3,8,1,False,85.17703540708142,20392.853653653652
1449,25-3-9-1-m,25,3,9,1,False,85.69557771733656,20090.40264820945
1450,25-4-10-1-m,25,4,10,1,False,93.86877375475095,26405.358552961217
1451,25-4-6-1-m,25,4,6,1,False,94.80844253275983,20804.58764022436
1452,25-4-7-1-m,25,4,7,1,False,93.98879775955191,22776.2308232227
1453,25-4-8-1-m,25,4,8,1,False,92.3384676935387,23946.731347773766
1454,25-4-9-1-m,25,4,9,1,False,88.00760152030406,25476.152313238534
1455,25-5-10-1-m,25,5,10,1,False,80.56611322264453,31874.834233693477
1456,25-5-6-1-m,25,5,6,1,False,91.65916591659166,25120.09505703422
1457,25-5-7-1-m,25,5,7,1,False,87.83878387838784,27169.585671342684
1458,25-5-8-1-m,25,5,8,1,False,99.20984196839368,29659.083074144677
1459,25-5-9-1-m,25,5,9,1,False,89.37634850508579,30495.562612883805
1460,25-6-10-1-m,25,6,10,1,False,92.57777333199961,37890.99168669872
1461,25-6-6-1-m,25,6,6,1,False,96.13615455381785,29184.847858790494
1462,25-6-7-1-m,25,6,7,1,False,97.01940388077615,32245.70848782443
1463,25-6-8-1-m,25,6,8,1,False,92.38366765095203,33761.864753687165
1464,25-6-9-1-m,25,6,9,1,False,97.82956591318263,36253.15600843289
1465,25-7-10-1-m,25,7,10,1,False,95.87917583516703,43050.867981183066
1466,25-7-6-1-m,25,7,6,1,False,92.74654473656864,33301.64310776942
1467,25-7-7-1-m,25,7,7,1,False,88.27765553110622,36908.60912182437
1468,25-7-8-1-m,25,7,8,1,False,88.41768353670733,38772.74473631442
1469,25-7-9-1-m,25,7,9,1,False,85.86086599630617,41479.08838282504
1470,25-8-10-1-m,25,8,10,1,False,91.64428837017145,48581.73757016841
1471,25-8-6-1-m,25,8,6,1,False,99.30979293788137,37588.61150140506
1472,25-8-7-1-m,25,8,7,1,False,81.23812381238123,41403.32938816449
1473,25-8-8-1-m,25,8,8,1,False,92.95859171834367,43785.824767057406
1474,25-8-9-1-m,25,8,9,1,False,96.26962696269626,46409.71907861793
1475,25-9-10-1-m,25,9,10,1,False,92.74847870182555,53970.75100120144
1476,25-9-6-1-m,25,9,6,1,False,92.27845569113823,42245.77951336738
1477,25-9-7-1-m,25,9,7,1,False,99.18991899189919,46013.173420260784
1478,25-9-8-1-m,25,9,8,1,False,86.4986498649865,48545.82383055611
1479,25-9-9-1-m,25,9,9,1,False,95.40592849139247,51869.99729160397
1480,26-1-10-1-m,26,1,10,1,False,84.2384105960265,9938.114783653846
1481,26-1-7-1-m,26,1,7,1,False,92.97859571914383,9179.868054860346
1482,26-1-8-1-m,26,1,8,1,False,74.84496899379876,9653.939126952342
1483,26-1-9-1-m,26,1,9,1,False,93.61808542562768,9673.177659893905
1484,26-10-10-1-m,26,10,10,1,False,94.33281813498196,63839.97378164715
1485,26-10-7-1-m,26,10,7,1,False,92.009200920092,53144.71435732905
1486,26-10-8-1-m,26,10,8,1,False,94.73842152645794,57636.56906906907
1487,26-10-9-1-m,26,10,9,1,False,99.12982596519304,61016.74602855419
1488,26-2-10-1-m,26,2,10,1,False,99.28978693608083,16128.191721787933
1489,26-2-7-1-m,26,2,7,1,False,76.04760476047605,13924.613365394249
1490,26-2-8-1-m,26,2,8,1,False,98.71987198719872,14406.411923847696
1491,26-2-9-1-m,26,2,9,1,False,93.65873174634926,15324.003806471
1492,26-3-10-1-m,26,3,10,1,False,92.11763529058717,21974.67261248622
1493,26-3-7-1-m,26,3,7,1,False,97.60533494998485,19000.085459821876
1494,26-3-8-1-m,26,3,8,1,False,82.10642128425685,19720.021044192807
1495,26-3-9-1-m,26,3,9,1,False,93.38792841977556,21324.859847725907
1496,26-4-10-1-m,26,4,10,1,False,89.92295214922952,28281.133172884074
1497,26-4-7-1-m,26,4,7,1,False,97.65955253118878,23502.10676014021
1498,26-4-8-1-m,26,4,8,1,False,94.20826247874362,25249.69251577998
1499,26-4-9-1-m,26,4,9,1,False,84.56536961088327,26335.847719298246
1500,26-5-10-1-m,26,5,10,1,False,93.07861572314464,34190.66422478676
1501,26-5-7-1-m,26,5,7,1,False,92.81856371274256,28656.775210084033
1502,26-5-8-1-m,26,5,8,1,False,78.06210174977242,30515.192492974707
1503,26-5-9-1-m,26,5,9,1,False,86.12722544508901,32353.309196670343
1504,26-6-10-1-m,26,6,10,1,False,93.3886777355471,40020.18521870286
1505,26-6-7-1-m,26,6,7,1,False,97.56975697569757,33588.41136318009
1506,26-6-8-1-m,26,6,8,1,False,93.58935893589359,35913.45312970963
1507,26-6-9-1-m,26,6,9,1,False,92.06920692069207,37882.931763527056
1508,26-7-10-1-m,26,7,10,1,False,82.49649929985998,45859.05800160836
1509,26-7-7-1-m,26,7,7,1,False,91.74834966993399,38977.874912157415
1510,26-7-8-1-m,26,7,8,1,False,80.64419325797739,41041.92611580217
1511,26-7-9-1-m,26,7,9,1,False,88.37767553510703,43958.86689385587
1512,26-8-10-1-m,26,8,10,1,False,96.60898269480845,51807.62719166416
1513,26-8-7-1-m,26,8,7,1,False,93.67936793679368,43224.752007226016
1514,26-8-8-1-m,26,8,8,1,False,83.59848096068973,46711.102803738315
1515,26-8-9-1-m,26,8,9,1,False,87.7375475095019,49014.42531620157
1516,26-9-10-1-m,26,9,10,1,False,99.11982396479296,57999.61665664462
1517,26-9-7-1-m,26,9,7,1,False,93.52870574114823,48317.2933933934
1518,26-9-8-1-m,26,9,8,1,False,95.66956695669568,52263.973091927575
1519,26-9-9-1-m,26,9,9,1,False,85.46854685468547,55054.69093461693
1520,27-1-10-1-m,27,1,10,1,False,99.26985397079416,10654.494491185897
1521,27-1-8-1-m,27,1,8,1,False,99.98999699909973,10653.13603125313
1522,27-1-9-1-m,27,1,9,1,False,90.3392635498552,10257.594172424151
1523,27-10-10-1-m,27,10,10,1,False,87.14871487148716,67976.6261766473
1524,27-10-8-1-m,27,10,8,1,False,92.99789936981094,59814.23694779116
1525,27-10-9-1-m,27,10,9,1,False,97.3994798959792,64279.66569854782
1526,27-2-10-1-m,27,2,10,1,False,90.83908390839083,16996.58670143416
1527,27-2-8-1-m,27,2,8,1,False,99.14982996599319,15284.077478199859
1528,27-2-9-1-m,27,2,9,1,False,93.28865773154631,16304.271261143946
1529,27-3-10-1-m,27,3,10,1,False,87.71270487524794,23597.17979555021
1530,27-3-8-1-m,27,3,8,1,False,95.42322328499434,20824.160116302388
1531,27-3-9-1-m,27,3,9,1,False,94.62838851655496,22309.100570399278
1532,27-4-10-1-m,27,4,10,1,False,94.58837651295389,29862.69706383405
1533,27-4-8-1-m,27,4,8,1,False,95.58911782356472,26462.15586497045
1534,27-4-9-1-m,27,4,9,1,False,97.3097309730973,28161.80761523046
1535,27-5-10-1-m,27,5,10,1,False,91.61748524557368,36568.69302372135
1536,27-5-8-1-m,27,5,8,1,False,87.24915097252239,32405.87863931966
1537,27-5-9-1-m,27,5,9,1,False,98.63972794558912,34337.96931407942
1538,27-6-10-1-m,27,6,10,1,False,81.33066533266633,42661.81569178288
1539,27-6-8-1-m,27,6,8,1,False,98.58957687306193,37428.19619047619
1540,27-6-9-1-m,27,6,9,1,False,89.47789557911582,40157.14080978152
1541,27-7-10-1-m,27,7,10,1,False,93.84938493849386,48685.6208283072
1542,27-7-8-1-m,27,7,8,1,False,91.79917991799181,43144.61761170106
1543,27-7-9-1-m,27,7,9,1,False,92.14842968593719,46120.949121926744
1544,27-8-10-1-m,27,8,10,1,False,98.824971901502,55156.787319422154
1545,27-8-8-1-m,27,8,8,1,False,84.90396158463386,48790.381849143545
1546,27-8-9-1-m,27,8,9,1,False,93.82828282828282,52259.486621906006
1547,27-9-10-1-m,27,9,10,1,False,93.13794138241472,61377.27798488665
1548,27-9-8-1-m,27,9,8,1,False,94.33943394339434,54389.0555667001
1549,27-9-9-1-m,27,9,9,1,False,98.83988398839884,58518.349994991484
1550,28-1-10-1-m,28,1,10,1,False,89.6358543417367,10976.671440016022
1551,28-1-9-1-m,28,1,9,1,False,91.93919391939194,10777.708028465471
1552,28-10-10-1-m,28,10,10,1,False,98.55220228384992,71502.03621810906
1553,28-10-9-1-m,28,10,9,1,False,97.90853597518263,67773.97570037152
1554,28-2-10-1-m,28,2,10,1,False,92.42924292429244,18442.265818982778
1555,28-2-9-1-m,28,2,9,1,False,93.74749899959984,17178.711035381377
1556,28-3-10-1-m,28,3,10,1,False,96.29591627334291,24729.267848202664
1557,28-3-9-1-m,28,3,9,1,False,94.96698018811287,23719.72585326794
1558,28-4-10-1-m,28,4,10,1,False,86.7046818727491,31583.064003220286
1559,28-4-9-1-m,28,4,9,1,False,87.68507402961184,29795.201763173714
1560,28-5-10-1-m,28,5,10,1,False,95.06420545746388,38329.80258932156
1561,28-5-9-1-m,28,5,9,1,False,93.76937693769378,36098.53766780204
1562,28-6-10-1-m,28,6,10,1,False,90.27902790279028,44908.83684316085
1563,28-6-9-1-m,28,6,9,1,False,86.5873174634927,42517.93405818987
1564,28-7-10-1-m,28,7,10,1,False,97.95267489711934,51578.528269788854
1565,28-7-9-1-m,28,7,9,1,False,81.074322296689,48709.09001603849
1566,28-8-10-1-m,28,8,10,1,False,96.98939787957592,58251.31091510474
1567,28-8-9-1-m,28,8,9,1,False,85.45854585458545,55058.552282324556
1568,28-9-10-1-m,28,9,10,1,False,97.87936380914275,65001.76728110599
1569,28-9-9-1-m,28,9,9,1,False,98.14981498149815,61285.34645511147
1570,29-1-10-1-m,29,1,10,1,False,94.23370283738431,11927.177653295988
1571,29-10-10-1-m,29,10,10,1,False,98.36951085325597,75465.75190609953
1572,29-2-10-1-m,29,2,10,1,False,92.19921992199221,18947.721286831027
1573,29-3-10-1-m,29,3,10,1,False,95.20904180836168,26383.43049012729
1574,29-4-10-1-m,29,4,10,1,False,99.30218446601941,33280.3022556391
1575,29-5-10-1-m,29,5,10,1,False,81.70451135340602,40357.95720585288
1576,29-6-10-1-m,29,6,10,1,False,87.68507402961184,47366.170878459685
1577,29-7-10-1-m,29,7,10,1,False,97.46949389877976,54241.30385078219
1578,29-8-10-1-m,29,8,10,1,False,85.82716543308662,61347.99165577561
1579,29-9-10-1-m,29,9,10,1,False,97.73954790958192,68132.93561712846
1580,3-1-1-1-m,3,1,1,1,False,0.0,998.9462516264638
1581,3-1-2-1-m,3,1,2,1,False,0.19001900190019003,977.1051105110511
1582,3-1-3-1-m,3,1,3,1,False,0.18003600720144028,1039.1913382676535
1583,3-10-1-1-m,3,10,1,1,False,0.10004001600640257,1230.1664332866574
1584,3-10-2-1-m,3,10,2,1,False,0.08006405124099279,1354.2390239023903
1585,3-10-3-1-m,3,10,3,1,False,0.16003200640128026,1204.3830383038303
1586,3-2-1-1-m,3,2,1,1,False,0.09002700810243072,997.3857385738573
1587,3-2-2-1-m,3,2,2,1,False,0.1000100010001,994.0492887196955
1588,3-2-3-1-m,3,2,3,1,False,0.09003601440576231,1005.887866359908
1589,3-3-1-1-m,3,3,1,1,False,0.11001100110011,1073.069706970697
1590,3-3-2-1-m,3,3,2,1,False,0.0,1093.0932186437287
1591,3-3-3-1-m,3,3,3,1,False,0.12003601080324097,1023.7605492633056
1592,3-4-1-1-m,3,4,1,1,False,0.10002000400080016,1060.8786514605843
1593,3-4-2-1-m,3,4,2,1,False,0.13001300130013002,1071.808937758499
1594,3-4-3-1-m,3,4,3,1,False,0.09001800360072014,1052.382076415283
1595,3-5-1-1-m,3,5,1,1,False,0.12007204322593557,1081.3619361936194
1596,3-5-2-1-m,3,5,2,1,False,0.13001300130013002,1142.2675802740823
1597,3-5-3-1-m,3,5,3,1,False,0.12002400480096019,1087.7568270481145
1598,3-6-1-1-m,3,6,1,1,False,0.0,1112.4026610644257
1599,3-6-2-1-m,3,6,2,1,False,0.11002200440088017,1185.1083216643328
1600,3-6-3-1-m,3,6,3,1,False,0.04003603242918627,1142.964896489649
1601,3-7-1-1-m,3,7,1,1,False,0.09000900090009001,1119.5307061412282
1602,3-7-2-1-m,3,7,2,1,False,0.1100330099029709,1195.3276932318784
1603,3-7-3-1-m,3,7,3,1,False,0.10002000400080016,1110.0383076615324
1604,3-8-1-1-m,3,8,1,1,False,0.41004100410041006,1198.6952085625687
1605,3-8-2-1-m,3,8,2,1,False,0.10002000400080016,1261.2129212921293
1606,3-8-3-1-m,3,8,3,1,False,0.1100330099029709,1164.7459745974597
1607,3-9-1-1-m,3,9,1,1,False,0.12001200120012002,1214.857357207162
1608,3-9-2-1-m,3,9,2,1,False,0.12001200120012002,1295.5603120624125
1609,3-9-3-1-m,3,9,3,1,False,0.13001300130013002,1192.0904180836167
1610,4-1-1-1-m,4,1,1,1,False,0.12001200120012002,1079.3175635127025
1611,4-1-2-1-m,4,1,2,1,False,1.4104231269380814,1046.4209262778834
1612,4-1-3-1-m,4,1,3,1,False,0.58005800580058,1041.8793758751751
1613,4-1-4-1-m,4,1,4,1,False,0.09001800360072014,1001.3772377237724
1614,4-10-1-1-m,4,10,1,1,False,0.22004400880176034,1381.5308061612322
1615,4-10-2-1-m,4,10,2,1,False,0.15003000600120023,1584.7155146543964
1616,4-10-3-1-m,4,10,3,1,False,0.09010812975570685,1817.0917183436688
1617,4-10-4-1-m,4,10,4,1,False,0.09009009009009009,1445.3800520208083
1618,4-2-1-1-m,4,2,1,1,False,2.0802080208020803,1072.1664332866574
1619,4-2-2-1-m,4,2,2,1,False,0.13001300130013002,1056.7007401480296
1620,4-2-3-1-m,4,2,3,1,False,0.17003400680136027,1141.902002002002
1621,4-2-4-1-m,4,2,4,1,False,0.1100330099029709,1170.6502950885265
1622,4-3-1-1-m,4,3,1,1,False,0.0,1108.5602560256025
1623,4-3-2-1-m,4,3,2,1,False,0.12001200120012002,1147.0643128625725
1624,4-3-3-1-m,4,3,3,1,False,0.0,1230.2940588117624
1625,4-3-4-1-m,4,3,4,1,False,0.15004501350405122,1137.0192057617285
1626,4-4-1-1-m,4,4,1,1,False,0.13001300130013002,1141.0568113622724
1627,4-4-2-1-m,4,4,2,1,False,0.18005401620486144,1216.1568627450981
1628,4-4-3-1-m,4,4,3,1,False,0.17001700170017,1350.4336770447492
1629,4-4-4-1-m,4,4,4,1,False,0.1600480144043213,1189.3032942825673
1630,4-5-1-1-m,4,5,1,1,False,0.0900810729656691,1154.5597559755975
1631,4-5-2-1-m,4,5,2,1,False,0.04004404845329863,1282.23224644929
1632,4-5-3-1-m,4,5,3,1,False,0.10003000900270081,1412.2752550510102
1633,4-5-4-1-m,4,5,4,1,False,0.23004600920184035,1231.1881376275255
1634,4-6-1-1-m,4,6,1,1,False,0.030036043251902282,1198.9728945789159
1635,4-6-2-1-m,4,6,2,1,False,0.10003000900270081,1302.597219443889
1636,4-6-3-1-m,4,6,3,1,False,0.17003400680136027,1484.734793917567
1637,4-6-4-1-m,4,6,4,1,False,0.1100330099029709,1299.3196319631963
1638,4-7-1-1-m,4,7,1,1,False,0.09003601440576231,1256.6546309261853
1639,4-7-2-1-m,4,7,2,1,False,1.5001500150015001,1414.5600120024005
1640,4-7-3-1-m,4,7,3,1,False,0.0,1619.371911573472
1641,4-7-4-1-m,4,7,4,1,False,0.13006503251625812,1303.8564712942589
1642,4-8-1-1-m,4,8,1,1,False,0.13005202080832332,1319.7188156446934
1643,4-8-2-1-m,4,8,2,1,False,0.21002100210021002,1507.740148029606
1644,4-8-3-1-m,4,8,3,1,False,1.6805041512453736,1665.3436030809244
1645,4-8-4-1-m,4,8,4,1,False,0.05001500450135041,1370.5469093818763
1646,4-9-1-1-m,4,9,1,1,False,0.1400560224089636,1301.1769530859258
1647,4-9-2-1-m,4,9,2,1,False,0.17001700170017,1522.930893089309
1648,4-9-3-1-m,4,9,3,1,False,0.15003000600120023,1761.6446644664466
1649,4-9-4-1-m,4,9,4,1,False,0.09001800360072014,1387.8256128064031
1650,5-1-1-1-m,5,1,1,1,False,0.18001800180018002,1086.8421526457937
1651,5-1-2-1-m,5,1,2,1,False,0.09001800360072014,1175.299619847939
1652,5-1-3-1-m,5,1,3,1,False,0.10003000900270081,1148.1867373474695
1653,5-1-4-1-m,5,1,4,1,False,0.14004201260378113,1120.999599839936
1654,5-1-5-1-m,5,1,5,1,False,0.22004400880176034,1129.9704940988197
1655,5-10-1-1-m,5,10,1,1,False,0.0,1467.9788725342946
1656,5-10-2-1-m,5,10,2,1,False,0.18001800180018002,1701.2125212521253
1657,5-10-3-1-m,5,10,3,1,False,0.07000700070007,2181.0491098219645
1658,5-10-4-1-m,5,10,4,1,False,0.10003000900270081,2026.9686906071822
1659,5-10-5-1-m,5,10,5,1,False,0.13003901170351106,2506.567883941971
1660,5-2-1-1-m,5,2,1,1,False,0.14002800560112022,1112.586928235412
1661,5-2-2-1-m,5,2,2,1,False,0.05001000200040008,1155.0615123024604
1662,5-2-3-1-m,5,2,3,1,False,0.24007202160648194,1269.2601040416166
1663,5-2-4-1-m,5,2,4,1,False,1.630489146744023,1257.8089617923586
1664,5-2-5-1-m,5,2,5,1,False,0.12003601080324097,1237.595078523557
1665,5-3-1-1-m,5,3,1,1,False,0.16001600160016002,1146.6233623362336
1666,5-3-2-1-m,5,3,2,1,False,0.10002000400080016,1221.0757302921168
1667,5-3-3-1-m,5,3,3,1,False,0.09001800360072014,1398.0192057617285
1668,5-3-4-1-m,5,3,4,1,False,0.10003000900270081,1356.483596719344
1669,5-3-5-1-m,5,3,5,1,False,0.12002400480096019,1419.1720516154846
1670,5-4-1-1-m,5,4,1,1,False,3.070614122824565,1217.230546109222
1671,5-4-2-1-m,5,4,2,1,False,0.17001700170017,1279.4394878975795
1672,5-4-3-1-m,5,4,3,1,False,0.18001800180018002,1567.1320396118836
1673,5-4-4-1-m,5,4,4,1,False,0.11006603962377427,1477.9322864572914
1674,5-4-5-1-m,5,4,5,1,False,0.18005401620486144,1480.5522208883554
1675,5-5-1-1-m,5,5,1,1,False,0.13001300130013002,1217.0899629740818
1676,5-5-2-1-m,5,5,2,1,False,0.0,1341.328664332166
1677,5-5-3-1-m,5,5,3,1,False,0.18001800180018002,1638.4136240872263
1678,5-5-4-1-m,5,5,4,1,False,1.54015401540154,1570.3520056016805
1679,5-5-5-1-m,5,5,5,1,False,0.1600480144043213,1749.7941382414724
1680,5-6-1-1-m,5,6,1,1,False,0.16001600160016002,1266.993698739748
1681,5-6-2-1-m,5,6,2,1,False,0.08002400720216064,1382.5293588076422
1682,5-6-3-1-m,5,6,3,1,False,0.14002800560112022,1754.1576315263053
1683,5-6-4-1-m,5,6,4,1,False,0.05005506056662329,1694.2780112044818
1684,5-6-5-1-m,5,6,5,1,False,0.22002200220022,1666.907390739074
1685,5-7-1-1-m,5,7,1,1,False,0.1000100010001,1311.869673934787
1686,5-7-2-1-m,5,7,2,1,False,0.14002800560112022,1456.7689537907581
1687,5-7-3-1-m,5,7,3,1,False,0.08000800080008001,1839.986798679868
1688,5-7-4-1-m,5,7,4,1,False,0.09010812975570685,1781.5931372549019
1689,5-7-5-1-m,5,7,5,1,False,0.13005202080832332,1831.272454490898
1690,5-8-1-1-m,5,8,1,1,False,0.19009504752376188,1444.6588658865887
1691,5-8-2-1-m,5,8,2,1,False,2.311849479583667,1574.1233863704592
1692,5-8-3-1-m,5,8,3,1,False,0.14002800560112022,1972.6501600640256
1693,5-8-4-1-m,5,8,4,1,False,0.0,1832.6351175587795
1694,5-8-5-1-m,5,8,5,1,False,2.002402883460152,2243.725572557256
1695,5-9-1-1-m,5,9,1,1,False,0.16003200640128026,1439.982292917167
1696,5-9-2-1-m,5,9,2,1,False,0.13002600520104018,1618.3224289715886
1697,5-9-3-1-m,5,9,3,1,False,0.0,2065.104520904181
1698,5-9-4-1-m,5,9,4,1,False,0.14002800560112022,1959.1326663331665
1699,5-9-5-1-m,5,9,5,1,False,0.13001300130013002,2531.773364018411
1700,6-1-1-1-m,6,1,1,1,False,0.18001800180018002,1152.0157141427285
1701,6-1-2-1-m,6,1,2,1,False,0.12003601080324097,1140.740148029606
1702,6-1-3-1-m,6,1,3,1,False,2.740822246674002,1233.871274254851
1703,6-1-4-1-m,6,1,4,1,False,0.060012002400480095,1264.5163032606522
1704,6-1-5-1-m,6,1,5,1,False,0.0,1193.2468493698739
1705,6-1-6-1-m,6,1,6,1,False,0.08001600320064013,1168.0693138627726
1706,6-10-1-1-m,6,10,1,1,False,0.11002200440088017,1585.629588876663
1707,6-10-2-1-m,6,10,2,1,False,2.250900360144058,1923.5538553855386
1708,6-10-3-1-m,6,10,3,1,False,0.0,2595.479543863159
1709,6-10-4-1-m,6,10,4,1,False,0.1600640256102441,2550.792296148074
1710,6-10-5-1-m,6,10,5,1,False,0.16001600160016002,3918.2349174587293
1711,6-10-6-1-m,6,10,6,1,False,0.1200600300150075,3018.5557778889442
1712,6-2-1-1-m,6,2,1,1,False,0.11001100110011,1145.4613306653328
1713,6-2-2-1-m,6,2,2,1,False,0.17005101530459138,1198.8550710142028
1714,6-2-3-1-m,6,2,3,1,False,2.540508101620324,1382.5748724617386
1715,6-2-4-1-m,6,2,4,1,False,0.05001500450135041,1367.8436687337467
1716,6-2-5-1-m,6,2,5,1,False,0.10002000400080016,1451.2520260130066
1717,6-2-6-1-m,6,2,6,1,False,0.09000900090009001,1346.927378213464
1718,6-3-1-1-m,6,3,1,1,False,0.0,1181.0552055205521
1719,6-3-2-1-m,6,3,2,1,False,0.10003000900270081,1308.575230092037
1720,6-3-3-1-m,6,3,3,1,False,0.0,1557.6624987496248
1721,6-3-4-1-m,6,3,4,1,False,2.3904780956191236,1540.6796359271855
1722,6-3-5-1-m,6,3,5,1,False,1.34013401340134,1904.9454836450934
1723,6-3-6-1-m,6,3,6,1,False,0.09002700810243072,1526.5283113245298
1724,6-4-1-1-m,6,4,1,1,False,1.270254050810162,1262.5482096419285
1725,6-4-2-1-m,6,4,2,1,False,0.19007603041216486,1364.0487146143844
1726,6-4-3-1-m,6,4,3,1,False,0.1900380076015203,1704.517755326598
1727,6-4-4-1-m,6,4,4,1,False,0.14002800560112022,1671.8497398959585
1728,6-4-5-1-m,6,4,5,1,False,0.16001600160016002,2230.00400080016
1729,6-4-6-1-m,6,4,6,1,False,0.18001800180018002,1798.516103220644
1730,6-5-1-1-m,6,5,1,1,False,0.1400560224089636,1303.9846954086227
1731,6-5-2-1-m,6,5,2,1,False,0.18001800180018002,1437.0653195958787
1732,6-5-3-1-m,6,5,3,1,False,0.17003400680136027,1851.2849284928493
1733,6-5-4-1-m,6,5,4,1,False,0.12001200120012002,1839.9707883153262
1734,6-5-5-1-m,6,5,5,1,False,0.14002800560112022,2576.447723861931
1735,6-5-6-1-m,6,5,6,1,False,0.0,1971.9236618309155
1736,6-6-1-1-m,6,6,1,1,False,3.973973973973974,1331.6065032516258
1737,6-6-2-1-m,6,6,2,1,False,0.11005502751375688,1506.0287086125838
1738,6-6-3-1-m,6,6,3,1,False,0.21002100210021002,2000.7708854427215
1739,6-6-4-1-m,6,6,4,1,False,0.14002800560112022,2000.9137741322397
1740,6-6-5-1-m,6,6,5,1,False,0.11004401760704283,2857.1914340038024
1741,6-6-6-1-m,6,6,6,1,False,0.1400560224089636,2194.622448979592
1742,6-7-1-1-m,6,7,1,1,False,0.16003200640128026,1398.1942582774832
1743,6-7-2-1-m,6,7,2,1,False,1.9103820764152832,1624.3186230361252
1744,6-7-3-1-m,6,7,3,1,False,3.0003000300030003,2184.0119047619046
1745,6-7-4-1-m,6,7,4,1,False,0.23004600920184035,2100.992993694325
1746,6-7-5-1-m,6,7,5,1,False,0.16003200640128026,3236.9686686686687
1747,6-7-6-1-m,6,7,6,1,False,0.09000900090009001,2424.968180908545
1748,6-8-1-1-m,6,8,1,1,False,0.15006002400960386,1478.6010601060107
1749,6-8-2-1-m,6,8,2,1,False,0.15001500150015,1728.704711413424
1750,6-8-3-1-m,6,8,3,1,False,0.19005701710513154,2290.3120936280884
1751,6-8-4-1-m,6,8,4,1,False,0.22002200220022,2280.3510404161666
1752,6-8-5-1-m,6,8,5,1,False,0.030003000300030006,3422.3912173652097
1753,6-8-6-1-m,6,8,6,1,False,0.14002800560112022,2641.2772108843537
1754,6-9-1-1-m,6,9,1,1,False,0.12003601080324097,1525.9213842768554
1755,6-9-2-1-m,6,9,2,1,False,0.16003200640128026,1792.5943594359435
1756,6-9-3-1-m,6,9,3,1,False,0.16001600160016002,2435.966489946984
1757,6-9-4-1-m,6,9,4,1,False,0.23004600920184035,2421.4293858771753
1758,6-9-5-1-m,6,9,5,1,False,0.19005701710513154,3599.1529764882443
1759,6-9-6-1-m,6,9,6,1,False,0.11001100110011,2818.318659329665
1760,7-1-1-1-m,7,1,1,1,False,0.07000700070007,1203.4853970794159
1761,7-1-2-1-m,7,1,2,1,False,0.14004201260378113,1193.6934386877376
1762,7-1-3-1-m,7,1,3,1,False,0.15001500150015,1253.5339533953395
1763,7-1-4-1-m,7,1,4,1,False,3.831149344803441,1329.9753975397539
1764,7-1-5-1-m,7,1,5,1,False,2.660532106421284,1294.9612922584517
1765,7-1-6-1-m,7,1,6,1,False,0.2000200020002,1366.126350540216
1766,7-1-7-1-m,7,1,7,1,False,0.06003602161296778,1180.2775277527753
1767,7-10-1-1-m,7,10,1,1,False,0.060012002400480095,1714.9658931786357
1768,7-10-2-1-m,7,10,2,1,False,0.13002600520104018,2189.98449689938
1769,7-10-3-1-m,7,10,3,1,False,0.12002400480096019,2994.0048019207684
1770,7-10-4-1-m,7,10,4,1,False,0.10004001600640257,3095.5937562537524
1771,7-10-5-1-m,7,10,5,1,False,0.25002500250025006,6016.141655821403
1772,7-10-6-1-m,7,10,6,1,False,0.17001700170017,5152.546391752578
1773,7-10-7-1-m,7,10,7,1,False,0.1600480144043213,3383.495896717374
1774,7-2-1-1-m,7,2,1,1,False,0.0,1168.8166449934981
1775,7-2-2-1-m,7,2,2,1,False,0.18003600720144028,1236.1831366273254
1776,7-2-3-1-m,7,2,3,1,False,0.13001300130013002,1426.0143042912873
1777,7-2-4-1-m,7,2,4,1,False,0.17005101530459138,1511.29388816645
1778,7-2-5-1-m,7,2,5,1,False,0.18005401620486144,1794.9485742871436
1779,7-2-6-1-m,7,2,6,1,False,0.2200660198059418,1806.764158495097
1780,7-2-7-1-m,7,2,7,1,False,0.11001100110011,1408.8595016511558
1781,7-3-1-1-m,7,3,1,1,False,1.9001900190019003,1238.3818290974584
1782,7-3-2-1-m,7,3,2,1,False,1.4304291287386215,1362.7441161742613
1783,7-3-3-1-m,7,3,3,1,False,0.16001600160016002,1691.1975395079016
1784,7-3-4-1-m,7,3,4,1,False,0.17003400680136027,1719.3487697539508
1785,7-3-5-1-m,7,3,5,1,False,0.18003600720144028,2451.7999599919985
1786,7-3-6-1-m,7,3,6,1,False,0.18009004502251127,2204.8337667533506
1787,7-3-7-1-m,7,3,7,1,False,3.1706341268253646,1689.8079615923184
1788,7-4-1-1-m,7,4,1,1,False,0.13002600520104018,1269.3681313181864
